sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
maravilhoso ambiente reunião amigo tomar chop pizza gostoso,1,1,1,1,0,0,0,0
Situado bom shoppings restaurante alto padrão,0,0,0,1,1,0,0,0
ambiente agradável vista bonito,1,0,0,0,0,0,0,0
ambiente peixe delicioso atendimento diferenciar visão regional,1,0,1,0,0,0,0,1
excelente restaurante,0,0,0,1,0,0,0,0
agradavel atendimento,0,0,0,1,0,0,0,1
Gostei ambiente super ventilar comido delicioso música atendente super educar,1,0,1,0,0,0,0,1
alertar casa cheio filar aguardar disponibilidade mesa ótimo opção,0,0,0,1,0,0,0,0
legal,0,0,0,0,0,1,0,0
comida qualidade preço justo encontrar variedade,0,0,1,0,0,0,1,0
barulhento gritario criança parquinho restaurante único defeito,1,0,0,0,0,0,0,0
happy hourr dançar,0,0,0,0,0,1,0,0
ambiente agradável prato delicioso,1,0,1,0,0,0,0,0
bom pizza italianissimo perceber utilizar bom produto,0,0,1,0,0,0,0,0
vario opção churrasco comida ambiente agradável familiar criança pequeno,1,0,1,0,0,0,0,0
Ótimo amante peixe culinária regional,0,0,1,0,0,0,0,0
mtor carne sol inesquecível atendimento maravilhoso mto prato,0,0,1,0,0,0,0,1
comida espetacular carta contémr rótulo agradável,0,1,1,0,0,0,0,0
impecável comer fazer preço justo clima agradável atendimento,1,0,1,1,0,0,1,1
funcionáro antecioso funcionária,0,0,0,0,0,0,0,1
limpo organizar música atender norma ambiental atendimento excelente possui ótimos ambiente foto,1,0,1,0,0,0,0,1
fiz reserva site super tranquilo,0,0,0,0,0,0,0,1
ambiente,1,0,0,0,0,0,0,0
excelente localização cardápio regional maravilhoso bom atendimento,0,0,1,0,1,0,0,1
experiência maravilhoso,0,0,0,1,0,0,0,0
