sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
atedimento top,0,0,0,0,0,0,0,1
claro depender condição financeiro condição financeiro barato comparação estabelecimento infraestrutura preço caro,0,0,0,0,0,0,1,0
experiência garcon atencioso,0,0,0,1,0,0,0,1
atendimento excelente espaço tranquilo,1,0,0,0,0,0,0,1
Ótimo preço alimento atendimento rápido qualidade,0,0,1,0,0,0,1,1
atendimento ótimo preço razoável,0,0,0,0,0,0,1,1
gostar carne bom opcão manaus picanhar mania salar verde delicioso atendimento,0,0,1,0,0,0,0,1
temperatura ideal bom bar,0,1,0,0,0,0,0,0
arborização quintal vizinho proporcionar contato natureza,1,0,0,0,0,0,0,0
Ótimo lotar,1,0,0,1,0,0,0,0
preço alto,0,0,0,0,0,0,1,0
excelente restaurante self service cardápio variado excelente qualidade,0,0,1,1,0,0,0,0
ambienta super agradável atendimento simpático simples carne excelente paladar custo benefício atrativo,1,0,1,0,0,0,1,1
bacano climatização,1,0,0,1,0,0,0,0
fraco preparo prato lento restaurante pequeno,1,0,0,0,0,0,0,1
prato server sabor peculiar prato fazer ingrediente modo preparo alta,0,0,1,0,0,0,0,0
menu excelente atendimento preço justo,0,0,1,0,0,0,1,1
Ótimo restaurante peixe incrível respeito,0,0,1,1,0,0,0,0
bom pizzaria cidade espaçoso higienizar iluminar funcionário educar prestativo excelente espaço criança,1,0,0,1,0,0,0,1
Bom prato preço justo ambiente decoração agradável atendimento,1,0,1,0,0,0,1,1
restaurante caro estacionamento,0,0,0,0,1,0,1,0
bar histórico atendimento cerver gelar bom petisco,0,1,1,1,0,0,0,1
Ótimo peixe bom atendimento,0,0,1,0,0,0,0,1
comida saboroso aconchegante bom preço,1,0,1,0,0,0,1,0
excelente experiência degustativo,0,0,1,0,0,0,0,0
