restaurante_name,user_name,review_date,stars,comment_text,year,platform,language,comment_text_translated
tuju,Cristiane Freitas Engracio,6 anos atrás no Facebook,1,Não vá com muita fome! As porções sãos ridiculamente pequenas!,2018,Facebook,pt,não vá com muita fome ! as porçõ são ridiculament pequena !
tuju,Valdinei Freitas,6 anos atrás no Facebook,1,"É muito bom,  maravilhoso tudo,   a parte odiavel por muitos,  rsrs é não ser acessível a ir todos os  dias.... O desejo claro de muitos é frequentar nas horas das refeições,   mas nada que ter a certeza da qualidade, glamour, sofisticação nos  pratos perfeitos e cimetricamente corretos rsrs da até raiva, e algumas  especiarias únicas de um paladar ímpar,  parabéns a toda equipe... Super  recomendo...",2018,Facebook,pt,"é muito bom , maravilhoso tudo , a part odiavel por muito , rsr é não ser acessível a ir todo os dia .... o desejo claro de muito é frequentar na hora da refeiçõ , ma nada que ter a certeza da qualidad , glamour , sofisticação no prato perfeito e cimetricament correto rsr da até raiva , e alguma especiaria única de um paladar ímpar , parabén a toda equip ... super recomendo ..."
tuju,Nancy Donini Bonato,6 anos atrás no Facebook,1,Um privilégio jantar lá.   Comida saborosíssima. Uma explosão de sabores em cada pedaço.   Apresentação impecável.   Serviço atencioso e simpático.    A-DO-REI !!!,2018,Facebook,pt,um privilégio jantar lá . comida saborosíssima . uma explosão de sabor em cada pedaço . apresentação impecável . serviço atencioso e simpático . a-do-rei ! ! !
tuju,Dani Lessa,6 anos atrás no Facebook,1,Que experiência!!!  Parabéns a  equipe do Tuju!!!! O menu degustação é uma alegria pra quem gosta de  comer bem. Recomendo mil vezes.,2018,Facebook,pt,que experiência ! ! ! parabén a equip do tuju ! ! ! ! o menu degustação é uma alegria pra quem gosta de comer bem . recomendo mil veze .
tuju,Leonardo Lima de Albuquerque,6 anos atrás no Facebook,1,Muita frescura pra pouco conceito. Nunca vi um cheff tão chato em todo MasterChef,2018,Facebook,pt,muita frescura pra pouco conceito . nunca vi um cheff tão chato em todo masterchef
tuju,Erlon Henrique Martins Ferreira,6 anos atrás no Facebook,1,"Boa comida que explora  ingredientes brasileiros trazendo novas camadas de sabor a pratos  conhecidos (ou nem tanto). A harmonização é uma opção muito em conta com  vinhos de ótima qualidade. Um atendimento simpático ainda que um pouco  desatento em alguns momentos, mas nada que comprometa a experiência. O  custo benefício está entre os melhores que se pode encontrar em  restaurantes dessa categoria.",2018,Facebook,pt,"boa comida que explora ingredient brasileiro trazendo nova camada de sabor a prato conhecido ( ou nem tanto ) . a harmonização é uma opção muito em conta com vinho de ótima qualidad . um atendimento simpático ainda que um pouco desatento em algun momento , ma nada que comprometa a experiência . o custo benefício está entr os melhor que se pode encontrar em restaurant dessa categoria ."
tuju,Sergio Pinto,6 anos atrás no Facebook,1,"Tem um capanga na porta  dominando a rua. Pegaram pra eles um pedaço da Fradique. Típico de  terceiro mundo, imagina um restaurante tomando pra si um pedaço da rua  em NY?",2018,Facebook,pt,"tem um capanga na porta dominando a rua . pegaram pra ele um pedaço da fradiqu . típico de terceiro mundo , imagina um restaurant tomando pra si um pedaço da rua em ny ?"
tuju,Willian Peters,6 anos atrás no Facebook,1,Obrigado... Estava excelente... Espero voltar quando mudem.o cardapio,2018,Facebook,pt,obrigado ... estava excelent ... espero voltar quando mudem.o cardapio
tuju,Luiz Lacaz,6 anos atrás no Facebook,1,Foi um privilégio conhecer este restaurante que oferece uma gastronomia de elevado nível de sofisticação !,2018,Facebook,pt,foi um privilégio conhec est restaurant que oferec uma gastronomia de elevado nível de sofisticação !
tuju,Vlademir De Moraes Minharro,6 anos atrás no Facebook,1,"Uma experiência gastronômica única, reinventando a culinária brasileira.",2018,Facebook,pt,"uma experiência gastronômica única , reinventando a culinária brasileira ."
tuju,Welder Medeiros,6 anos atrás no Foursquare,0,"Ostra com cajuína e peixe com tucupi, dica da Veja São Paulo.",2018,Foursquare,pt,"ostra com cajuína e peix com tucupi , dica da veja são paulo ."
tuju,Evilin Santos,6 anos atrás no Facebook,1,Experiência sensorial  gastronômica sensacional. Nada comum super criativo. Foi um prazer estar  e sentir a filosofia Tuju. Recomendo! Obrigada pelo carinho que nos  receberam.  Surpreendente.,2018,Facebook,pt,experiência sensori gastronômica sensacion . nada comum super criativo . foi um prazer estar e sentir a filosofia tuju . recomendo ! obrigada pelo carinho que no receberam . surpreendent .
tuju,Henrique Castro,6 anos atrás no Facebook,1,Experiência única em São Paulo. Vale a pena o menu de 12 pratos com harmonização. Um dos melhores que estive recentemente.,2018,Facebook,pt,experiência única em são paulo . vale a pena o menu de 12 prato com harmonização . um do melhor que estiv recentement .
tuju,Douglas Lucarelli,6 anos atrás no Facebook,1,"Não gosto de restaurantes que  impõem modelos e amarras em escolhas. Na verdade não havia escolha a ser  feita se não comer pato com queijo de cabra. O ambiente é bacana, mas  os preços são incompatíveis com o que é servido à mesa. Pratos sem  sabores marcantes e carregados na pretensão.",2018,Facebook,pt,"não gosto de restaurant que impõem modelo e amarra em escolha . na verdad não havia escolha a ser feita se não comer pato com queijo de cabra . o ambient é bacana , ma os preço são incompatívei com o que é servido à mesa . prato sem sabor marcant e carregado na pretensão ."
tuju,Bruno D'Errico,7 anos atrás no Facebook,1,"O respeito à gastronomia é  inversamente proporcional à relação abusiva com o espaço público. O  restaurante bloqueia indevidamente 3 vagas para carros na rua. Um leão  de chácara impede as pessoas de estacionarem com argumentos  estapafúrdios (""aqui é a recepção do restaurante"" ou ""pode parar aqui  não"" seguido de cara feia e pode mal). Não sabem a diferença entre  público de privado. Uma pena.",2017,Facebook,pt,o respeito à gastronomia é inversament proporcion à relação abusiva com o espaço público . o restaurant bloqueia indevidament 3 vaga para carro na rua . um leão de chácara imped as pessoa de estacionarem com argumento estapafúrdio ( `` aqui é a recepção do restaurant '' ou `` pode parar aqui não '' seguido de cara feia e pode mal ) . não sabem a diferença entr público de privado . uma pena .
tuju,Antonio Carlos Silva,7 anos atrás no Foursquare,0,Bom menu degustação ..ambiente  agradável. A harmonização falta um bom vinho tinto e encerrar com 2  tipos de cervejas para sobremesa eh no mínimo audacioso.,2017,Foursquare,pt,bom menu degustação .. ambient agradável . a harmonização falta um bom vinho tinto e encerrar com 2 tipo de cerveja para sobremesa eh no mínimo audacioso .
tuju,Chris Souldeep,7 anos atrás no Facebook,1,"Tudo perfeito,  não vi nada  digno de uma reclamação. Além de agradável e aconchegante, muito limpo,  colaboradores super educados, comida boa. Excelente !!!",2017,Facebook,pt,"tudo perfeito , não vi nada digno de uma reclamação . além de agradável e aconchegant , muito limpo , colaborador super educado , comida boa . excelent ! ! !"
tuju,Cybele Caldas,7 anos atrás no Facebook,1,"meu marido e eu fomos conhecer ,  foi uma decepcao ja na porta um leao de chacara , mal humorado,  recepcao pessima....bom entramos assim mesmo, demoramos para ser  atendido , e comida morna.... Muita fama, e nao nos suprrendeu em  nada.... Prefiro o Mani.....",2017,Facebook,pt,"meu marido e eu fomo conhec , foi uma decepcao ja na porta um leao de chacara , mal humorado , recepcao pessima .... bom entramo assim mesmo , demoramo para ser atendido , e comida morna .... muita fama , e nao no suprrendeu em nada .... prefiro o mani ....."
tuju,Alessandra Rossini,7 anos atrás no Facebook,1,Todos os pratos são muito bem elaborados. Há riqueza de texturas e sabor.  Inovação com produtos brasileiros.  O serviço é atencioso na medida.   Vale a pena experimentar !,2017,Facebook,pt,todo os prato são muito bem elaborado . há riqueza de textura e sabor . inovação com produto brasileiro . o serviço é atencioso na medida . vale a pena experimentar !
tuju,Adriano Senne Galvao,7 anos atrás no Facebook,1,"Ambiente agradável, bom  atendimento, ótimos drinks, porém, comida apesar de criativa e bem  apresentada, sem personalidade e até decepcionante. O banheiro estava  imundo, o que é inadmissível, principalmente num restaurante como esse.  Alem de tudo, a conta foi exorbitante. Talvez o restaurante com pior  relação custo-beneficio que eu ja tenha ido. Não volto mais.",2017,Facebook,pt,"ambient agradável , bom atendimento , ótimo drink , porém , comida apesar de criativa e bem apresentada , sem personalidad e até decepcionant . o banheiro estava imundo , o que é inadmissível , principalment num restaurant como ess . alem de tudo , a conta foi exorbitant . talvez o restaurant com pior relação custo-beneficio que eu ja tenha ido . não volto mai ."
tuju,Leandro Goncalves,7 anos atrás no Foursquare,0,"Menu degustação incrível. Tudo  muito criativo e bem feito, com um atendimento excelente. Se quiser  ainda ficar bêbado, escolha a opção com harmonização",2017,Foursquare,pt,"menu degustação incrível . tudo muito criativo e bem feito , com um atendimento excelent . se quiser ainda ficar bêbado , escolha a opção com harmonização"
tuju,Cecília O.,7 anos atrás no Yelp,1,"Serviço impecável. Comida criativa, mistura vários ingredientes numa boa surpresa. O bar também é ótimo.",2017,Yelp,pt,"serviço impecável . comida criativa , mistura vário ingredient numa boa surpresa . o bar também é ótimo ."
tuju,Camila Nocetti,7 anos atrás no Foursquare,0,"Menu de 15 pratos mara, decoração de excelente gosto, atendimento luxo, conta com sal (mas super vale!)",2017,Foursquare,pt,"menu de 15 prato mara , decoração de excelent gosto , atendimento luxo , conta com sal ( ma super vale ! )"
tuju,Ana,7 anos atrás no Foursquare,0,"O menu executivo criativo,  executado com cuidado e primor na apresentação é a forma mais em conta  de conhecer essa bela casa, com cozinha aberta para o salão! Atendimento  impecável!",2017,Foursquare,pt,"o menu executivo criativo , executado com cuidado e primor na apresentação é a forma mai em conta de conhec essa bela casa , com cozinha aberta para o salão ! atendimento impecável !"
tuju,Lu Jles,7 anos atrás no Foursquare,0,Os drinks .a coida e otima e o ambiente muito agradavel,2017,Foursquare,pt,os drink .a coida e otima e o ambient muito agradavel
tuju,Elaine Costa,7 anos atrás no Foursquare,0,"Comida muito bem feita , o menu degustação vale a pena experimentar , gente bonita!",2017,Foursquare,pt,"comida muito bem feita , o menu degustação vale a pena experimentar , gent bonita !"
tuju,Ana Carolina Lima,7 anos atrás no Foursquare,0,"Arquitetura linda, decór  maravilhosa, ótimo atendimento, gastronomia impecável. O drink, não  lembro o nome, que leva aperol, gengibre e jambu é de morrer de amor.  Caro, mas um dos melhores de SP.",2017,Foursquare,pt,"arquitetura linda , decór maravilhosa , ótimo atendimento , gastronomia impecável . o drink , não lembro o nome , que leva aperol , gengibr e jambu é de morrer de amor . caro , ma um do melhor de sp ."
tuju,bruno,7 anos atrás no Foursquare,0,Muito bom menu degustação perfeito!,2017,Foursquare,pt,muito bom menu degustação perfeito !
tuju,Roberto Franco do Amaral,7 anos atrás no Foursquare,0,"Nao sei se eu que n tenho veia  gastronômica mas n gostei. Primeiro, saí com fome, menu degustação são 5  pratos que n da meio se somar tudo e segundo, o o gosto estava em ok  mas não vale o que se paga",2017,Foursquare,pt,"nao sei se eu que n tenho veia gastronômica ma n gostei . primeiro , saí com fome , menu degustação são 5 prato que n da meio se somar tudo e segundo , o o gosto estava em ok ma não vale o que se paga"
tuju,Erica Cruz,7 anos atrás no Foursquare,0,"Atendimento, inovação e a sopa com peixe branco.",2017,Foursquare,pt,"atendimento , inovação e a sopa com peix branco ."
tuju,Paulo Chiquiti,7 anos atrás no Foursquare,0,Pratos super bem elaborados e sofisticados! Vale muito o menu degustação de 15 pratos!,2017,Foursquare,pt,prato super bem elaborado e sofisticado ! vale muito o menu degustação de 15 prato !
tuju,Liana S.,8 anos atrás no Yelp,1,"Esperava muito mais tanto pela  fama quanto pelo valor. O Tuju é uma opção de gastronomia refinada na  Vila Madalena mas sem frescura ou afetação. O ambiente é moderno e  descolado e o atendimento amigável. O barman veio até a mesa para saber  nosso gosto e sugerir ou criar algo especial. O gin tônica é ótimo e  refrescante apesar de um pouco forte. E o outro era uma espécie de  moscow mule com baunilha, limão e não sei o que mais, mas era  sensacional.  Fomos de menu executivo (R$ 75 com entrada, principal e  sobremesa). A entrada com lagostim é boa, não fantástica, e senti falta  de mais sabor no cordeiro com ervilhas, prato principal. Faltou tempero,  faltou graça. As sobremesas eram ótimas, uma tortinha de goiaba com  sorvete de erva doce e uma espécie de tiramisu ou afogatto, com café,  creme e sorvete, delicioso.   As opções do cardápio normal, não  executivo, custam entre R$290 e R$440 (este com harmonização). Mas,  sinceramente, pelo valor, não fiquei curiosa para provar, pois achei a  comida boa, mas não espetacular. Espero estar errada e ter dado azar,  mas não encontrei a estrela Michelin no sabor.",2016,Yelp,pt,"esperava muito mai tanto pela fama quanto pelo valor . o tuju é uma opção de gastronomia refinada na vila madalena ma sem frescura ou afetação . o ambient é moderno e descolado e o atendimento amigável . o barman veio até a mesa para saber nosso gosto e sugerir ou criar algo especi . o gin tônica é ótimo e refrescant apesar de um pouco fort . e o outro era uma espéci de moscow mule com baunilha , limão e não sei o que mai , ma era sensacion . fomo de menu executivo ( r $ 75 com entrada , princip e sobremesa ) . a entrada com lagostim é boa , não fantástica , e senti falta de mai sabor no cordeiro com ervilha , prato princip . faltou tempero , faltou graça . as sobremesa eram ótima , uma tortinha de goiaba com sorvet de erva doce e uma espéci de tiramisu ou afogatto , com café , creme e sorvet , delicioso . as opçõ do cardápio normal , não executivo , custam entr r $ 290 e r $ 440 ( est com harmonização ) . ma , sincerament , pelo valor , não fiquei curiosa para provar , poi achei a comida boa , ma não espetacular . espero estar errada e ter dado azar , ma não encontrei a estrela michelin no sabor ."
tuju,Cristina Y.,8 anos atrás no Yelp,1,"Fui no soft opening do Tuju,  quando ainda não havia sido premiado com a estrela Michelin, mas  confesso que quando foi, achei bastante merecido. O lugar é muito  agradável e, caso alguém ache que trata-se de um lugar que intimida,  seja pela premiação, seja pelo preço ou alta qualidade da gastronomia,  digo que está enganado: a atmosfera do local nos deixa a vontade.  A  comida é excepcional, o atendimento impecável, a decoração agradável aos  olhos e a cozinha toda aberta logo na entrada impressiona e ajuda a  criar um ambiente acolhedor.  A horta superior e principalmente o  mezanino (não sei como chamar aquele espaço) é uma atração a parte.  Finalizar a taça de vinho olhando as estrelas não tem preço.  Indico a  todos os meus amigos que pedem sugestão de restaurantes na cidade.",2016,Yelp,pt,"fui no soft open do tuju , quando ainda não havia sido premiado com a estrela michelin , ma confesso que quando foi , achei bastant merecido . o lugar é muito agradável e , caso alguém ach que trata-s de um lugar que intimida , seja pela premiação , seja pelo preço ou alta qualidad da gastronomia , digo que está enganado : a atmosfera do local no deixa a vontad . a comida é excepcion , o atendimento impecável , a decoração agradável ao olho e a cozinha toda aberta logo na entrada impressiona e ajuda a criar um ambient acolhedor . a horta superior e principalment o mezanino ( não sei como chamar aquel espaço ) é uma atração a part . finalizar a taça de vinho olhando as estrela não tem preço . indico a todo os meu amigo que pedem sugestão de restaurant na cidad ."
tuju,Daiane Cardoso,8 anos atrás no Foursquare,0,O menu degustação vale a pena. Ótima oportunidade pra conhecer combinações diferentes de sabores e texturas. Adorei!,2016,Foursquare,pt,o menu degustação vale a pena . ótima oportunidad pra conhec combinaçõ diferent de sabor e textura . adorei !
tuju,Veronica Diaz,8 anos atrás no Foursquare,0,O tipo de restaurante que vai  deixar o seu paladar com uma explosão de vários sabores em uma só  garfada.  Um atendimento descontraído complementa a sua visitaNão pense  que é para gente séria.,2016,Foursquare,pt,o tipo de restaurant que vai deixar o seu paladar com uma explosão de vário sabor em uma só garfada . um atendimento descontraído complementa a sua visitanão pens que é para gent séria .
tuju,Ariane M.,8 anos atrás no Yelp,1,"Como queria esticar a noite e o  Tuju estava logo ali, juntou o útil ao agradável. Já me havia sido  recomendado e admito que estava enrolando para conhecer...  A fachada é  muito bonita, mas dá pra passar batido se não estiver atento. Fui super  bem recepcionada e o atendimento é friendly. O ambiente é bem  aconchegante, até mesmo romântico, minimalista e moderno. O jardim é  super fofo e o terraço, um charme. Quero muito voltar durante o dia para  curtir a área externa.  Eu sou uma amante de balcões de bares e, devo  dizer, que esse é um dos mais bacanas: alto e grande, tranquilos para  sentar e bater papo. Quero me pendurar ali por muitas noites mais... O  minimalismo do ambiente é passado para a apresentação da coquetelaria.   Provei três drinks, todos deliciosos. Primeiro o Rabo de Galo, forte e  desce macio. Depois,o Jump Allspice, apesar de não atender minha  expectativa, leve e refrescante. Finalizei com uma escolha surpresa, o  Dark Manhattan, que estava incrível. O bartender Danilo é muito  simpático e talentoso.   Não conheço o cardápio ainda, mas está na  lista.",2016,Yelp,pt,"como queria esticar a noit e o tuju estava logo ali , juntou o útil ao agradável . já me havia sido recomendado e admito que estava enrolando para conhec ... a fachada é muito bonita , ma dá pra passar batido se não estiv atento . fui super bem recepcionada e o atendimento é friendli . o ambient é bem aconchegant , até mesmo romântico , minimalista e moderno . o jardim é super fofo e o terraço , um charm . quero muito voltar durant o dia para curtir a área externa . eu sou uma amant de balcõ de bare e , devo dizer , que ess é um do mai bacana : alto e grand , tranquilo para sentar e bater papo . quero me pendurar ali por muita noit mai ... o minimalismo do ambient é passado para a apresentação da coquetelaria . provei trê drink , todo delicioso . primeiro o rabo de galo , fort e desc macio . depoi , o jump allspic , apesar de não atend minha expectativa , leve e refrescant . finalizei com uma escolha surpresa , o dark manhattan , que estava incrível . o bartend danilo é muito simpático e talentoso . não conheço o cardápio ainda , ma está na lista ."
tuju,Amanda Forte,8 anos atrás no Foursquare,0,"Restaurante minimalista, pratos  caprichados mas o preço não é condizente com o que é oferecido. Saímos  de lá com fome, após pagar quase R$ 150,00 de conta (isso porque eu pedi  um carpaccio c 9 fatias)",2016,Foursquare,pt,"restaurant minimalista , prato caprichado ma o preço não é condizent com o que é oferecido . saímo de lá com fome , apó pagar quas r $ 150,00 de conta ( isso porqu eu pedi um carpaccio c 9 fatia )"
tuju,Camila Nascimento,8 anos atrás no Foursquare,0,Talvez a melhor sobremesa de São Paulo. É caro,2016,Foursquare,pt,talvez a melhor sobremesa de são paulo . é caro
tuju,Jonathan Benarros,8 anos atrás no Foursquare,0,Restaurante pretensioso. Não vale o preço.,2016,Foursquare,pt,restaurant pretensioso . não vale o preço .
tuju,Simone Vollbrecht,8 anos atrás no Foursquare,0,Diferente de qualquer outro restaurante que já fui em SP. Comer aqui é uma experiência muito interessante!,2016,Foursquare,pt,diferent de qualquer outro restaurant que já fui em sp . comer aqui é uma experiência muito interessant !
tuju,Kiko Coelho,8 anos atrás no Foursquare,0,"Cozinha autoral brasileira de  altíssimo nivel.. Ostras no tucupi na entrada, ""macarrão"" de pupunha com  lula e ouriço ( foto) e bife ancho de segundo prato.. Sobremesa vá na  Rabanada de brioche",2016,Foursquare,pt,"cozinha autor brasileira de altíssimo nivel .. ostra no tucupi na entrada , `` macarrão '' de pupunha com lula e ouriço ( foto ) e bife ancho de segundo prato .. sobremesa vá na rabanada de brioch"
tuju,Rodrigo R.,8 anos atrás no Yelp,1,"Vai diretamente para minha lista  dos melhores restaurantes de São Paulo. Fui com amigos pelos cocktails e  emendamos no jantar.  Começamos sentando no balcão do bar para conhecer  a arte do Maurício Barbosa, competente bartender que trabalhou com o  Spencer Amereno no Isola. Não deixa qualquer coisa a desejar para o  Frank, atual bar do Spencer. Maurício é cuidadoso com sua arte, desde a  preparação do gelo até a produção de fantásticos bitters caseiros -  bitters que são utilizados tanto nos clássicos quanto nos perfeitos  cocktails autorais. Como ele tinha uma garrafa de rye, comecei pedindo  um Louisiane, cocktail que aproveita bem o potencial deste tipo de  whiskey - perfeitamente bem executado. Na sequencia pedi o autoral Jump  Allspice (bourbon, xarope de maple com infusão de pimenta jamaicana,  suco de limão siciliano e um bitter de pimenta) - delicioso e  equilibrado, bem menos picante e mais refrescante que a descrição dá a  entender. Fechei com o Noisette (rum, manteiga noisette, bitters e  sálvia), para mim a estrela da noite - um cocktail complexo e saboroso.  Para acompanhar os cocktails, deliciosas coxinhas de galinha d'angola.   Pedimos uma mesa para jantar. O cardápio é enxuto e fiquei curioso pelo  primeiro prato da lista: um arroz com porco e polvo. O porco, bastante  saboroso, vem desfiado e misturado ao arroz. Sobre a mistura vem  tentáculo de polvo tão tenro que dá para cortar com o garfo. O conjunto é  uma fantástica experiência sensorial de sabores e texturas.  Absolutamente perfeito.  O serviço foi excelente, desde o atendimento no  bar até o serviço de mesas - garçons sempre atenciosos e eficientes.",2016,Yelp,pt,"vai diretament para minha lista do melhor restaurant de são paulo . fui com amigo pelo cocktail e emendamo no jantar . começamo sentando no balcão do bar para conhec a art do maurício barbosa , competent bartend que trabalh com o spencer amereno no isola . não deixa qualquer coisa a desejar para o frank , atual bar do spencer . maurício é cuidadoso com sua art , desd a preparação do gelo até a produção de fantástico bitter caseiro - bitter que são utilizado tanto no clássico quanto no perfeito cocktail autorai . como ele tinha uma garrafa de rye , comecei pedindo um louisian , cocktail que aproveita bem o potenci dest tipo de whiskey - perfeitament bem executado . na sequencia pedi o autor jump allspic ( bourbon , xarop de mapl com infusão de pimenta jamaicana , suco de limão siciliano e um bitter de pimenta ) - delicioso e equilibrado , bem meno picant e mai refrescant que a descrição dá a entend . fechei com o noisett ( rum , manteiga noisett , bitter e sálvia ) , para mim a estrela da noit - um cocktail complexo e saboroso . para acompanhar os cocktail , deliciosa coxinha de galinha d'angola . pedimo uma mesa para jantar . o cardápio é enxuto e fiquei curioso pelo primeiro prato da lista : um arroz com porco e polvo . o porco , bastant saboroso , vem desfiado e misturado ao arroz . sobr a mistura vem tentáculo de polvo tão tenro que dá para cortar com o garfo . o conjunto é uma fantástica experiência sensori de sabor e textura . absolutament perfeito . o serviço foi excelent , desd o atendimento no bar até o serviço de mesa - garçon sempr atencioso e eficient ."
tuju,Luciana N.,8 anos atrás no Yelp,1,"O restaurante tem ambiente de  muito bom gosto, peças com design atual e minimalista.  O cardápio  impressiona com uma seleção bem diferencia e fora do comum, mas porções  são tão pequenas, que fica ate difíicil avaliar. O sabor não impressiona  e o preço cobrado não corresponde ao que se come, ate mesmo porque  quase não se come.  A carta de vinhos é extensa e bem selecionada. Ao  tentar pedir um vinho, tive que mudar 3 vezes de escolha por falta de  estoque e para minha surpresa, o vinho rose veio completamente fora de  temperatura.  A seleção de folhas que eu pedi, tinha folhas já antigas,  com caule amarronzado.",2016,Yelp,pt,"o restaurant tem ambient de muito bom gosto , peça com design atual e minimalista . o cardápio impressiona com uma seleção bem diferencia e fora do comum , ma porçõ são tão pequena , que fica ate difíicil avaliar . o sabor não impressiona e o preço cobrado não correspond ao que se come , ate mesmo porqu quas não se come . a carta de vinho é extensa e bem selecionada . ao tentar pedir um vinho , tive que mudar 3 veze de escolha por falta de estoqu e para minha surpresa , o vinho rose veio completament fora de temperatura . a seleção de folha que eu pedi , tinha folha já antiga , com caul amarronzado ."
tuju,W.C. Colares,8 anos atrás no Foursquare,0,"Pretensioso, atendimento  totalmente desatento e desatencioso, além de caro sem oferecer retorno  pelo que cobra. Cortado da lista.",2016,Foursquare,pt,"pretensioso , atendimento totalment desatento e desatencioso , além de caro sem oferec retorno pelo que cobra . cortado da lista ."
tuju,Bruno S.,8 anos atrás no Yelp,1,"Péssima experiência! Pedimos o  menu degustação e fomos contemplados com pratos comuns, alguns sem vida e  outros bem pobrinhos (quiabo na chapa???).  O serviço é bem impessoal,  apesar da decoração da casa ser aconchegante.  Não recomendo para  ninguém!   É uma pena...",2016,Yelp,pt,"péssima experiência ! pedimo o menu degustação e fomo contemplado com prato comun , algun sem vida e outro bem pobrinho ( quiabo na chapa ? ? ? ) . o serviço é bem impesso , apesar da decoração da casa ser aconchegant . não recomendo para ninguém ! é uma pena ..."
tuju,Ailin Aleixo,8 anos atrás no Foursquare,0,Excelente cozinha autoral e sobremesas das melhores de São Paulo. Menu executivo a 65 reais.,2016,Foursquare,pt,excelent cozinha autor e sobremesa da melhor de são paulo . menu executivo a 65 reai .
tuju,Marina Reis,8 anos atrás no Foursquare,0,"Mudou o sistema, agora só  degustação e pratos por 185 reais. Fizeram isso sem avisar nem quando  ligamos na reserva, ao ver o roubo fomos embora; sejam honestos! Era  sexta e só tinha mais 2 mesas só",2016,Foursquare,pt,"mudou o sistema , agora só degustação e prato por 185 reai . fizeram isso sem avisar nem quando ligamo na reserva , ao ver o roubo fomo embora ; sejam honesto ! era sexta e só tinha mai 2 mesa só"
tuju,LF,8 anos atrás no Foursquare,0,"Se vc vem com fome, peça o Tuju,  e não o executivo. Fui pra conhecer, gostei da concepção, apresentação  dos pratos, serviço e vibe do salão. O couvert de pães é bem servido,  mas o restante é mto pouco",2016,Foursquare,pt,"se vc vem com fome , peça o tuju , e não o executivo . fui pra conhec , gostei da concepção , apresentação do prato , serviço e vibe do salão . o couvert de pãe é bem servido , ma o restant é mto pouco"
tuju,Dudu Aram,8 anos atrás no Foursquare,0,É o tipo de lugar que os pratos  são minúsculos. O pior que meu prato veio com uma gosma branca que o  garçom disse que é expremido da mandioca brava!!,2016,Foursquare,pt,é o tipo de lugar que os prato são minúsculo . o pior que meu prato veio com uma gosma branca que o garçom diss que é expremido da mandioca brava ! !
tuju,Anna Maria Bianco Giannetti,8 anos atrás no Facebook,1,Não vale a pena. Pratos sem qualquer elemento inesquecível. Apresentação decepcionante.,2016,Facebook,pt,não vale a pena . prato sem qualquer elemento inesquecível . apresentação decepcionant .
tuju,Daniel Tonetti,8 anos atrás no Facebook,1,"Serviço fraco, o garçom não sabia explicar os pratos. Comida pretensiosa. Falta muita qualidade para cobrar o que cobra.",2016,Facebook,pt,"serviço fraco , o garçom não sabia explicar os prato . comida pretensiosa . falta muita qualidad para cobrar o que cobra ."
tuju,Carolina Velloso,8 anos atrás no Foursquare,0,Coração de alcachofra tem gosto de pura manteiga  Pãezinhos do couvert bem gostosos,2016,Foursquare,pt,coração de alcachofra tem gosto de pura manteiga pãezinho do couvert bem gostoso
tuju,Rodrigo Boarin,8 anos atrás no Facebook,1,"Confesso que esperava muito  deste lugar, comida ok, atendimento péssimo. Fui de menu degustação,  nenhum dos 15 ""pratos"" me surpreendeu. Triste pagar R$245,00 por uma  degustação e nenhum prato chamar atenção. Atendimento assustador, é como  se o pessoal estivesse nos fazendo um favor. Perguntei sobre o queijos e  não quiseram explicar sobre eles. Bom, uma pena, pois tinham me dito  que era um dos melhores restaurantes do Brasil.",2016,Facebook,pt,"confesso que esperava muito dest lugar , comida ok , atendimento péssimo . fui de menu degustação , nenhum do 15 `` prato '' me surpreendeu . trist pagar r $ 245,00 por uma degustação e nenhum prato chamar atenção . atendimento assustador , é como se o pessoal estivess no fazendo um favor . perguntei sobr o queijo e não quiseram explicar sobr ele . bom , uma pena , poi tinham me dito que era um do melhor restaurant do brasil ."
tuju,Renata Filgueira,8 anos atrás no Foursquare,0,Vale o preço. Participei do menu  degustação de 8 pratos e não sei dizer qual deles foi o melhor! Estrela  Michelin super merecida.,2016,Foursquare,pt,vale o preço . participei do menu degustação de 8 prato e não sei dizer qual dele foi o melhor ! estrela michelin super merecida .
tuju,Eugênio Gomes Basile,8 anos atrás no Facebook,1,"Comida incrível, ambiente moderno, atendimento preciso. E muitas surpresas imperdíveis de Ivan Ralston.",2016,Facebook,es,"comida incrível , ambient moderno , atendimento preciso . e muita surpresa imperdívei de ivan ralston ."
tuju,Israel Beigler,8 anos atrás no Facebook,1,"Fui no sábado passado. Sentei,  pedi o cardápio e descobri que a única opção era um menu ""fechado"" a R$  183,00 por pessoa. Eu e minha família levantamos e fomos almoçar no  restaurante ao lado, o AK Villa. Pagamos os 3, o que no Tuju iríamos  pagar por 1. E não saímos com fome, o que no Tuju, pelas porções vistas,  não iria acontecer. Entendo que cada um cobra o que quiser mas eu sou  pobre e não posso sustentar estas ""experiências"". Para mim, o ""ratio""  valor da conta / gramas servidas tem um valor que não pode ser  ultrapassado.",2016,Facebook,pt,"fui no sábado passado . sentei , pedi o cardápio e descobri que a única opção era um menu `` fechado '' a r $ 183,00 por pessoa . eu e minha família levantamo e fomo almoçar no restaurant ao lado , o ak villa . pagamo os 3 , o que no tuju iríamo pagar por 1 . e não saímo com fome , o que no tuju , pela porçõ vista , não iria acontec . entendo que cada um cobra o que quiser ma eu sou pobr e não posso sustentar esta `` experiência '' . para mim , o `` ratio '' valor da conta / grama servida tem um valor que não pode ser ultrapassado ."
