sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Falando atendimento colabora Daniele educada gentil atenciosa inteligente parabéns casa donos colaboradores fazem excelente trabalho,0,0,0,0,0,0,0,1
Atendimento bom garçons atenciosos Jailton bom,0,0,0,0,0,0,0,1
cachaça tudo quanto qualidade cervejas exóticas tipo açaí umas comidas bem legais muitas coisas importadas,0,1,1,0,0,0,0,0
Recomendo café mocha além barato delicioso,0,1,0,0,0,0,1,0
Comida menos pro preço cobrado padarias café regional bem melhor,0,0,1,0,0,0,1,0
atendimento bom deu caida qualidade comida ruim,0,0,1,0,0,0,0,1
Ambiente aconchegante atendimento excelente comida maravilhosa,1,0,1,0,0,0,0,1
Boa comida horario pico almoco super lotado volta 11 horas tranquilo ja experimentei dois horarios,0,0,1,0,0,0,0,0
Boa comida bom preço,0,0,1,0,0,0,1,0
bem atendidos funcionaria novata porem atenta totalmente diferente desatentos veteranos,0,0,0,0,0,0,0,1
Atendimento maravilhoso,0,0,0,0,0,0,0,1
Boa comida ambiente agradável,1,0,1,0,0,0,0,0
deveria conta comidas lazer piscina tudo bom afinal família tudo crianças aí sai bem caro kkk tudo bom maia,1,0,0,0,0,0,1,0
Ambiente escuro pub,1,0,0,0,0,0,0,0
carne sol gosto postas finas demais maionese horrível baião tempero,0,0,1,0,0,0,0,0
restaurante alto padrão então preços pouco salgados pratos servem duas pessoas,0,0,1,1,0,0,1,0
Gostaria registar ótimo atendimento orientação pratos servidos,0,0,1,0,0,0,0,1
Comida ótima atendimento melhor ainda ambiente agradável,1,0,1,0,0,0,0,1
Prato saborosos boas porções preço justo,0,0,1,0,0,0,1,0
jantar íntimo alguém busca ambiente calmo comida boa recomendaria,1,0,1,1,0,0,0,0
kilomania sabe bem representar culinaria local excelente dom,0,0,1,0,0,0,0,0
Preço justo comida boa,0,0,1,0,0,0,1,0
Restaurante bom levar família,0,0,0,1,0,0,0,0
Comida boa bem servida bom serviço boa música tranquilo,1,0,1,0,0,0,0,1
Atenção atendimento diante grande nível exigência,0,0,0,0,0,0,0,1
Comida boa qualidade bom custo benefício,0,0,1,0,0,0,1,0
bom custo benefíco ótima brinquedoteca banda tambaqui boa entradinha caldo peixe cortesia,1,0,1,0,0,0,1,0
Ótimo restaurante,0,0,0,1,0,0,0,0
bom ms faltou investir ms limpezas Ms recomendo todos Bom barato,1,0,0,0,0,0,1,0
Lugar bem agradável variedade grande pratos frutos mar todos bem servidos atendimento satisfatório,0,0,1,1,0,0,0,1
Buffet livre grande variedade pratos regionais,0,0,1,0,0,0,0,0
Lugar aconchegante familiar falar pratos deliciosos,1,0,1,0,0,0,0,0
Lugar agradável,0,0,0,1,0,0,0,0
Ambiente reformado salão refrigerado bom espaço muitas mesas faz Bom Prato boa pedida almoço negócios amigos serviço correto ágil comida simples porem boa especialmente carne sol cerveja bem gelada,1,1,1,0,0,0,0,1
estacionamento amplo atendimento exclusivo comida adorável preço acessível,0,0,1,0,1,0,1,1
Local bem simples preço acessível música vivo sembre bacana independente vc odeia estilo q tocando pergunte mágica diversão garantida,1,0,0,1,0,0,1,0
Comida saborosa,0,0,1,0,0,0,0,0
pirarucu pedi mto seco,0,0,1,0,0,0,0,0
qualidade caiu bastante último ano,0,0,0,1,0,0,0,0
Ótimo trabalho,0,0,0,1,0,0,0,0
Ambiente aconchegante bom atendimento,1,0,0,0,0,0,0,1
bom Palito tapioca delicioso Churros cabloco incrível Salgado doce Caipirinha pingasse jambu especial,0,1,1,0,0,0,0,0
Tudo organizado café regional maravilhoso,0,1,0,1,0,0,0,0
Péssima experiência,0,0,0,1,0,0,0,0
Porém preço pouco alto,0,0,0,0,0,0,1,0
Banzeiro cozinha variada combina forma criativa ingredientes regionais preparos esmerados apresentações charmosas,0,0,1,0,0,0,0,0
Comida boa ambiente agradável garçons solícitos,1,0,1,0,0,0,0,1
Atendimento bom ambiente confortável rodízio bem servido entradas gostosas acompanhamentos saborosos Sobremesas gostosas,1,0,1,0,0,0,0,1
Costumamos frequentar restauante quase todos Sábados sentimos satisfeitos atendimento primeira saborosa comida principalmente porque especialidade PEIXE,0,0,1,0,0,0,0,0
Banzeiro restaurante sofisticado ar condicionado bom atendimento boas bebidas variado cardápio comidas regionais,1,1,1,1,0,0,0,1
Atendimento alto nível ambiente famíliar massas delíciosas drinks maravilhosos,1,1,1,0,0,0,0,1
Lá degusta principais peixes regionais tambaqui pirarucu grande diferença outras peixarias tradicionais apresentação temperos utilizados deixando,0,0,1,0,0,0,0,0
Local agradavel pizza deliciosa otimo atendimento recomendo restaurante,0,0,1,1,0,0,0,1
Excelente atendimento carta vinhos ótimo custo benefício peixes tudo saboroso,0,1,1,0,0,0,1,1
Cachaçaria situada dentro shopping Manauara ambiente agradável típico boteco opções pratos porções regionais,1,0,1,0,0,0,0,0
Excelente local passeio família oferece refeiçoes regionais custo acima vale pena,0,0,1,1,0,0,1,0
Precisa aumentar quantidade banheiro restante show,1,0,0,0,0,0,0,0
Lugar agradável pra frequentar amigos bom preço,0,0,0,1,0,0,1,0
Cachaçaria Dedé fica dentro Shopping Manauara achei local atrativo apertado mesas juntas fechado gosto Comida ótima comi tipo mexido carnes arroz feijão,1,0,1,0,1,0,0,0
Nunca decepciona atendimento impecável comida deliciosa,0,0,1,0,0,0,0,1
pratos regionais bem elaborados,0,0,1,0,0,0,0,0
Restaurante tradicional sabores regionais bem frequentado localizado zona nobre capital amazonense,0,0,1,1,0,0,0,0
Bar tradicional centro cidade,0,0,0,1,0,0,0,0
Boa comida atendimento ainda falta encanto,0,0,1,0,0,0,0,1
Garçom Jeilson mto atencioso,0,0,0,0,0,0,0,1
Ótimo atendimento bons pratos,0,0,1,0,0,0,0,1
Ambiente informal cerveja gelada cozinha portuguesa,1,1,1,0,0,0,0,0
Ambiente legal equipamentos ótimos divertir,1,0,0,0,0,0,0,0
qualidade reconhecida cafés unique preparados bom Batista aumentam percepção sensorial,0,1,0,0,0,0,0,0
Rodízio diversificado atendimento lento boa música valor acessível,1,0,1,0,0,0,1,1
Possui pequena loja vinhos charutos interior,0,0,0,1,0,0,0,0
Excelente atendimento melhor coco bambu,0,0,0,0,0,0,0,1
Coisa bonita vi,1,0,0,0,0,0,0,0
Pode comer tanto rodizio quiser ja incluso 35 ótimo comemoração casamento dois família excelente,0,0,0,1,0,0,0,0
Adoramos café ambiente agradável aconchegante,1,1,0,0,0,0,0,0
Suculenta macia feita ponto certo,0,0,1,0,0,0,0,0
Bom restaurante ótimo atendimento garçom Senna,0,0,0,1,0,0,0,1
otima opçao manaus,0,0,0,1,0,0,0,0
melhor picanha Manaus preço justo,0,0,1,0,0,0,1,0
Ótimo lugar,0,0,0,1,0,0,0,0
Ambiente ótimo agradável,1,0,0,0,0,0,0,0
Doces salgados comida gostosa,0,0,1,0,0,0,0,0
Custo benefício interessante pois deram melhorada boa,0,0,0,0,0,0,1,0
Lugar bem climatizado ótimo atendimento custo benefício bom,1,0,0,0,0,0,1,1
Ambiente médio refrigerado decorações agradáveis painéis tema indígena área externa,1,0,0,0,0,0,0,0
Tradição lugar música boa,1,0,0,0,0,0,0,0
Restaurante ótimo gosto picanha guarnições saborosas atendimento bom opção bar noite tudo lugar,0,0,1,0,0,0,0,1
Local bonito comidas boas porém atendimento deixa desejar,1,0,1,0,0,0,0,1
Excelente restaurante,0,0,0,1,0,0,0,0
vc quiser deliciar gostosa picanha eh lugar ideal,0,0,1,0,0,0,0,0
verdadeiro Piracaia tudo bom limpo arrumado bom atendimento comida boa preço acessível vale apena levar amigos familiares,1,0,1,0,0,0,1,1
Melhor churrascaria,0,0,0,1,0,0,0,0
Bom atendimento cerveja gelada,0,1,0,0,0,0,0,1
cats antiga tradicional manaus 3,0,0,0,1,0,0,0,0
excelente área crianças descontrairem enquanto espera deliciosos pratos lanches,1,0,1,0,0,0,0,0
café americano,0,0,0,0,0,1,0,0
Decoração cachacaria comida restaurante ponta chopp cerveja gelados diversas opções cachaça abrir apetite,1,1,1,0,0,0,0,0
Pão francês top,0,0,1,0,0,0,0,0
Sabores surpreendentes pizza amazonia leva diferentes ervas,0,0,1,0,0,0,0,0
Ambiente pequeno atendimento bom petiscos gostosos música boa Peço salgado,1,0,1,0,0,0,1,1
Restaurante estilo self service excelentes opções pratos quentes frios,0,0,1,0,0,0,0,0
Preço super acessível,0,0,0,0,0,0,1,0
Experiência incrível ótimo final tarde,0,0,0,1,0,0,0,0
Olhar bem cardápio evitar surpresas hora fechamento conta boa dica,0,0,0,0,0,0,1,0
almoçar amiga primeira visita Manaus comida excelente experiência incrível atendimento bom,0,0,1,1,0,0,0,1
Peixaria excelente porém alto custo possui estacionamento brinquedoteca,0,0,0,1,0,0,1,0
Aténdimento ótimo José Gregório,0,0,0,0,0,0,0,1
Pratos exóticos regionais,0,0,1,0,0,0,0,0
Espaço super agradável atendimento excelente comida deliciosa,1,0,1,0,0,0,0,1
Obviamente preço cobrado bem alto creio vez outra possível ir lá principalmente outra ótima experiência,0,0,0,0,0,0,1,0
Sanduíche maravilhoso lugar agradável,0,0,1,1,0,0,0,0
Estacionamento próprio área climatizada área externa varanda opção,1,0,0,0,1,0,0,0
Preço justo,0,0,0,0,0,0,1,0
Vários sabores saborosos bom preço,0,0,1,0,0,0,1,0
Excelente restaurante,0,0,0,1,0,0,0,0
Possui atendimento rápido espaço grande disponibilidade pequenas grandes reservas,1,0,0,0,0,0,0,1
Excelente atendimento pratos bem personalizados excelente lugar quer fugir padrão ambiente super agradável temático conforme datas comemorativas Recomendo,1,0,1,1,0,0,0,1
Experiência ótima alimento diversos ambiente limpo atendimento show indico amigos,1,0,1,1,0,0,0,1
ambiente fino bom gosto atendimento digno restaurante 5 cinco estrelas nao poderia deixa agradecer,1,0,0,0,0,0,0,1
Ambiente maravilhoso amplo aconchegante atendimento excelente,1,0,0,0,0,0,0,1
Boa localização ambiente agradável brinquedoteca vários atrativos crianças atendimento excelente,1,0,0,0,1,0,0,1
Excelente indicação,0,0,0,1,0,0,0,0
Provavelmente deve melhor peixaria cidade pra pouco dinheiro boa opção,0,0,0,1,0,0,1,0
todo bom restaurante português rei cardápio bacalhau apesar cidade repletas peixarias pratos típicos regionais peixes água doce verdade restaurante estando Manaus vale pena incluir prioridades,0,0,1,1,0,0,0,0
Recomendo,0,0,0,1,0,0,0,0
Tambaqui pirarucu ponto certo farinha típica tempero especial,0,0,1,0,0,0,0,0
Restaurante ambiente super agradável música ambiente qualidade serviço primeira,1,0,0,0,0,0,0,1
msm coisa digo neto costa terça passei rapaz,0,0,0,0,0,1,0,0
Restaurante boa localização ambiente interno agradável decoração toques regionais cozinha representa bem sabores amazônicos,1,0,1,0,1,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Lugar bonito confortável adorei área externa,1,0,0,0,0,0,0,0
melhores lugares q p passar noite,0,0,0,1,0,0,0,0
Melhor lugar pra passa final semana família,0,0,0,1,0,0,0,0
Achei boa opção barulhento cozinha mesma qualidade apresenta produtos delicatessen,1,0,1,1,0,0,0,0
