sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
vai apenas pizza recomendo pois qualidade pizza excelente vai comer sushi recomendaria pois cheguei 19H demoraram eternidade começar sevir ainda sushi dia anterior alga incomestível além ter apenas 4 opções sushi decepção total dinheiro jogado lixo,0,0,1,0,0,0,0,1
Lugar agradavel cerveja geladissima variedade petiscos joelho porco defumado deve experimentado todas cacharias excelente ambiente porem atendimento loja P10 deixa pouco desejar,1,1,1,0,0,0,0,1
Recomendo certeza melhores opções Manaus,0,0,0,1,0,0,0,0
Acho local pequeno precisei algumas vezes dividir mesa comida vale pena,1,0,1,0,0,0,0,0
Atendimento ótimo,0,0,0,0,0,0,0,1
Local bem agradável,0,0,0,1,0,0,0,0
Sambinha rua qualidade preço acessível cervejas,1,0,0,0,0,0,1,0
atendimento diferencial muitíssimos bem atendidos Ferreira gente boa indicou torta banana sobremesa,0,0,0,0,0,0,0,1
Comida boa ambiente iluminado acústica prévia melhorada Pois conversas baixas som acaba sendo ficando elevado,1,0,1,0,0,0,0,0
Recepção entrada péssima,0,0,1,0,0,0,0,0
música vivo menos música ambiente,1,0,0,0,0,0,0,0
Excelente ambiente,1,0,0,0,0,0,0,0
Comida espetacular atendimento excelente,0,0,1,0,0,0,0,1
bom ótimas variedades pizza,0,0,1,1,0,0,0,0
Tudo bom lugar agradável custo benefício bom,0,0,0,1,0,0,1,0
bom preço,0,0,0,0,0,0,1,0
Ótimo lugar comer deliciosa pizza rodizio massas ambiente climatizado bem familiar atendimento nota 10 ótima localização,1,0,1,0,1,0,0,1
Amo comida mexicana saborosíssima guacamole maravilhoso Parabéns,0,0,1,0,0,0,0,0
Lugar gente bonita comida boa bebida todos gostos,1,1,1,0,0,0,0,0
cachaça uva maravilhosa,0,1,0,0,0,0,0,0
Preço acessível comida maravilhosa,0,0,1,0,0,0,1,0
lugar possui estacionamento exclusivo espaços tirar fotos crianças brincarem,1,0,0,0,1,0,0,0
dia banheiro mal cuidado sabão lavar mãos,1,0,0,0,0,0,0,0
Sanduíches bem elaborados molhos razoáveis lugar bacana,0,0,1,1,0,0,0,0
Excelentíssimo restaurante especialidade carne sol melhores carne sol servidas Manaus AM,0,0,1,1,0,0,0,0
recepcionista Lorena educada gentil,0,0,0,0,0,0,0,1
Excelente lugar,0,0,0,1,0,0,0,0
Pra padrão qualidade restaurante ótimo custo benefício ainda happy hour várias entradas bebidas custam metade preço normal,0,0,0,0,0,0,1,0
experiência maravilhosa atendidos garçom Adriano super recomendo comida ótima atendimento excelente ambiente maravilhoso nota 1000,1,0,1,1,0,0,0,1
Porém datas comemorativas atendimento bastante demorado,0,0,0,0,0,0,0,1
Ambiente agradabilíssimo música vivo final semana,1,0,0,0,0,0,0,0
Maravilhoso agradavél acolhedor comida primeira Preço jsuto,0,0,1,0,0,0,1,0
Ambiente espaçoso atendimento rápido,1,0,0,0,0,0,0,1
Sugiro prato Praia Boa Viagem ótimo custo benefício cheinho camarões caipriroska boa chop dobro ate 20h,0,1,1,0,0,0,1,0
Ambiente agradável som maravilhoso,1,0,0,0,0,0,0,0
Atendimento excepcional restaurante maravilhoso melhor trilha sonora pode imaginar,1,0,0,1,0,0,0,1
Amei restaurante atendimento espertacular garçom anderson França excelente tudo amei prato boa viagem camarão internacional tudo maravilhoso amiga Gisely indicou inclusive trabalha restaurante voltarei vezes pra mim confraternizar família certeza voltarei tudo incrível,0,0,1,1,0,0,0,1
Decoração belíssima infelizmente sabor comida igual culinária paraense,1,0,1,0,0,0,0,0
Opção vegetariana ótima qualidade,0,0,1,0,0,0,0,0
Melhor lugar Manaus comer picanha amigos familiares,0,0,1,0,0,0,0,0
ótima churrascaria localização boa,0,0,0,1,1,0,0,0
Existem estabelecimentos comida incrementada Manaus pagando valor,0,0,1,0,0,0,1,0
primeira vez filha contato rio abaré graças ambiente tranquilo familiar seguro melhor experiência mundo,1,0,0,1,0,0,0,0
Preço bastante acessível,0,0,0,0,0,0,1,0
ótima recepção preço incrível pra sentir gosto minas Gerais oooooh Trem bom,0,0,1,0,0,0,1,1
Rodízio bom preço justo,0,0,1,0,0,0,1,0
Excelente restaurante servindo carnes qualidade bom atendimento,0,0,1,1,0,0,0,1
Opção familiar excelente,0,0,0,1,0,0,0,0
Comida boa faltou som ambiente,1,0,1,0,0,0,0,0
bom lanche rápido final noite madrugada pizza dobro valor justo,0,0,1,0,0,0,1,0
bar tradicional amazonense recanto pessoas gostam cervejinha bem gelada música vivo,1,1,0,1,0,0,0,0
Possui estacionamento mesas sinuca pistas boliche espaço infantil jogos eletrônicos,1,0,0,0,1,0,0,0
Comida excelente preço justo,0,0,1,0,0,0,1,0
sanduiche mortadela carne sol ponto alto restaurante aventuram gastronomia bolinho feijoada pato tucupi filé pirarucu,0,0,1,0,0,0,0,0
Atendimento excelente carta vinhos boa,0,1,0,0,0,0,0,1
Atendimento bom Jardel rapaz bem simpático,0,0,0,0,0,0,0,1
Preço razoável atendimento bom ambiente agradável cardápio variado boas opções bebidas gosta cachaça lugar ideal,1,1,0,0,0,0,1,1
caldo piranha primeira grande surpresa pois primeira vez provei seguida Matrinchã assada servida cima folha bananeira vale experimentar,0,0,1,0,0,0,0,0
Preço razoável,0,0,0,0,0,0,1,0
atendido absolutamente nenhuma cerimônia nenhum simples pedido desculpa,0,0,0,0,0,0,0,1
Ótimo atendimento cerveja gelada,0,0,1,0,0,0,0,1
Ambiente agradável música boa,1,0,0,0,0,0,0,0
Ambiente excelente,1,0,0,0,0,0,0,0
Lugar bom ótimas opções tira gosto cerveja bem gelada atendimento meio demorado vale pena empório muita variedade,0,1,1,1,0,0,0,1
Imenso atraso entrega recomendo,0,0,0,0,0,0,0,1
preço região elevado bar acompanha serviço tira gostos,0,0,0,0,0,0,1,0
Ambiente sofisticado aconchegante atendimento ótimo moqueca cearense mista delícia,1,0,1,0,0,0,0,1
Excelente atendimento cardápio incrível,0,0,1,0,0,0,0,1
Churras qualidade bebidas geladinhas ótimo ambiente família,1,1,1,0,0,0,0,0
Apesar preço acessível Banzeiro opção deve levada consideração buscam restaurante pratos típicos região,0,0,1,0,0,0,1,0
sobremesa petit gateau chocolate cupuaçu,0,0,1,0,0,0,0,0
Restaurante muitas opções sabores desde saborosa carne sol joelho suíno sobretudo açaí Pará,0,0,1,0,0,0,0,0
falando almoço pois único horário conheço estabelecimento,0,0,0,0,0,1,0,0
Local agradável bom atendimento rodízio excelente,0,0,1,1,0,0,0,1
ambiente detalhe parte conta boa decoração enfase materiais região,1,0,0,0,0,0,0,0
melhor kikao cidade,0,0,1,0,0,0,0,0
Contando excelentes instalações situado coração gastronômico bairro Vieiralves casa possui cardápio variado cozinha internacional leves toques regionidade alguns pratos deve agradar clientela bastante diversificada,1,0,1,0,0,0,0,0
Comida maravilhosa preço justo,0,0,1,0,0,0,1,0
Lugar lindo Bom atendimento serviços Finalizações impecáveis boas opções cardápio Deixa desejar sabor,1,0,1,0,0,0,0,1
sabem tornar atendimento impecável,0,0,0,0,0,0,0,1
Atendimento excelente comida boa bastante opção inclusive salada,0,0,1,0,0,0,0,1
tempo bom serviço Coco Bambu frequentador assíduo vejo cair dramaticamente qualidade últimos meses,0,0,0,0,0,0,0,1
Dica Camarão Imperial sobremesa famosa cocada forno sorvete torta banana,0,0,1,0,0,0,0,0
Ótimo espaço eventos temáticos torna ainda bonito,1,0,0,0,0,0,0,0
lugar ótimo quer apreciar natureza tomar bom banho rio curtir sol lugar proporciona,1,0,0,0,0,0,0,0
ribeirinhos amazônicos banzeiro agitação águas feita ventos,0,0,0,0,0,1,0,0
Excelente ambiente música atrapalha conversas paralelas atendimento excelente obrigada Fabrício atenção mesa atendentes vc,1,0,0,0,0,0,0,1
atendimento maravilhoso garçom Ricardo José experiência ótima pratos maravilhos ambiente aconchegante,1,0,1,0,0,0,0,1
Cervejas regionais petiscos quer curtir,0,1,1,0,0,0,0,0
Sempre ótima opção pessoal demorado atender fazer entrega,0,0,0,1,0,0,0,1
Pratos bem servidos bom atendimento preço justo vale Pena conferir,0,0,1,0,0,0,1,1
Comida fresquinha bem feita muita qualidade,0,0,1,0,0,0,0,0
Atendimento excelente comida nota 1000,0,0,1,0,0,0,0,1
Preço ótimo,0,0,0,0,0,0,1,0
Trata restaurante tradicional Manaus bastante indicado pessoas cidade,0,0,0,1,0,0,0,0
Ótimo atendimento comida excelente sorvete vem quantidade mostra cardápio,0,0,1,0,0,0,0,1
Boa pizzaria amplo espaço direito área crianças sabores médio bom,1,0,1,1,0,0,0,0
Ambiente noir intimista passar noite nesse bistrô vai fazer ida Manaus ótima lembrança la francesa,1,0,0,0,0,0,0,0
Comida boa qualidade atendimento excelente Phelipe,0,0,1,0,0,0,0,1
Lugar agradável atendimento bom,0,0,0,1,0,0,0,1
Lugar bom almoço rápido durante horário pico funcionários arrumando salão experiência horrível,0,0,0,1,0,0,0,1
Valor acessível,0,0,0,0,0,0,1,0
Ótimo restaurante anexo Manauara Shopping pratos típicos Amazonas,0,0,1,1,0,0,0,0
Ambiente Retrô biblioteca interessante,1,0,0,0,0,0,0,0
maionese ruim acompanha peixe frito,0,0,1,0,0,0,0,0
Comida boa preço top muitas opções cardápio atendentes super rápidos solícitos,0,0,1,0,0,0,1,1
temperar carne moída colocar ingredientes talvez fique parecido comida mexicana,0,0,1,0,0,0,0,0
Ambiente agradável ótima recepção comida excelência peixe dar água boca casa dispõe brinquedoteca deixa criança vontade serviço manobrista super recomendo restaurante,1,0,1,0,0,0,0,1
valor torta grande,0,0,0,0,0,1,0,0
Restaurante premiado comida regional,0,0,1,1,0,0,0,0
Área total climatizada,1,0,0,0,0,0,0,0
Atendimento excelente Garçons Rafael Senna atenciosos atendimento nota 1000,0,0,0,0,0,0,0,1
Atendimento garçom Luiz excelente prato escolhido Câmara búzios bom música ambiente maravilhosa,1,0,1,0,0,0,0,1
Otimo ambiente possui estacionamento pequeno porém existe outro outro lado rua restaurante grupo,1,0,0,0,1,0,0,0
Fazia tempo apreciava espaço chegamos 15 30 quase final expediente próxima avaliarei melhor sendo carne servida top,0,0,1,0,0,0,0,0
bom amo atendimento,0,0,0,0,0,0,0,1
Comida Boa atendimento excelente ambiente agradável musica vivo preço razoável recomendo,1,0,1,0,0,0,1,1
ótimo restaurante Manaus tradicional,0,0,0,1,0,0,0,0
Lugar bem pitoresco localizado centro histórico cidade bem frequentado turistas possui ótimo atendimento,0,0,0,1,0,0,0,1
Ambiente agradável bom conversar amigos,1,0,0,0,0,0,0,0
Lugar agradável calmo pessoas extremamente educadas atender,0,0,0,1,0,0,0,1
Lugar maravilhoso ótimo atendimento,0,0,0,1,0,0,0,1
Ambiente climatizado atendimento rápido pratico variedades pratos opcionais melhor picanha cidade sabor inconfundível melhores bebidas sobremesas,1,0,1,0,0,0,0,1
Lugar agradável ir família amigos dois atendimento rápido comida saborosa preço justo,0,0,1,1,0,0,1,1
Atedimento top,0,0,0,0,0,0,0,1
valor claro depende condição financeira condição financeira absurdamente barato ainda comparação outros estabelecimentos nenhuma infraestrutura preços caros,0,0,0,0,0,0,1,0
boa experiência garcon Everton extremamente atencioso,0,0,0,1,0,0,0,1
Atendimento excelente espaço tranquilo,1,0,0,0,0,0,0,1
Ótimo preço tipo alimento atendimento rápido qualidade,0,0,1,0,0,0,1,1
Atendimento ótimo preço razoável,0,0,0,0,0,0,1,1
gosta carne Churrasco melhores opcões manaus picanha mania salada verde deliciosa bom atendimento,0,0,1,0,0,0,0,1
Cerveja temperatura ideal melhor bar,0,1,0,0,0,0,0,0
lado arborização quintal vizinho proporciona contato natureza,1,0,0,0,0,0,0,0
Ótimo lugar sempre lotado,1,0,0,1,0,0,0,0
Preço alto,0,0,0,0,0,0,1,0
Excelente restaurante self service cardápio variado excelente qualidade,0,0,1,1,0,0,0,0
Ambienta super agradável atendimento simpático simples carnes excelente paladar custo benefício atrativos,1,0,1,0,0,0,1,1
Lugar bacana boa climatização,1,0,0,1,0,0,0,0
Dois pontos fracos preparo pratos lento restaurante pequeno,1,0,0,0,0,0,0,1
Prato bem servido sabor peculiar prato feito ingredientes modo preparo alta,0,0,1,0,0,0,0,0
Ótimo menu excelente atendimento preço justo,0,0,1,0,0,0,1,1
Ótimo restaurante peixe incrível Baião respeito,0,0,1,1,0,0,0,0
melhores pizzarias cidade aconchegante espaçoso higienizado bem iluminado funcionários educados prestativos excelente espaço crianças,1,0,0,1,0,0,0,1
Bons pratos preço justo ambiente decoração agradável bom atendimento,1,0,1,0,0,0,1,1
Restaurante caro pra estacionamento,0,0,0,0,1,0,1,0
Bar histórico bom atendimento cerveja bem gelada bons petiscos,0,1,1,1,0,0,0,1
Ótimo peixe ótimo atendimento,0,0,1,0,0,0,0,1
Comida saborosa local aconchegante ótimo preço,1,0,1,0,0,0,1,0
Excelente experiência degustativa,0,0,1,0,0,0,0,0
